"","id","med.resid","int","stdevresid","f","cor","outlier","class"
"390","2R 23498745",0.022283395194296,0.35348858272763,0.003262251949713,6.0419627808277,0.0237945329488609,0.031689456055107,"accept"
"831","2R 39796621",0.008035059875935,0.168524597687779,0.0285998451972277,1.04433181854729,0.234814597611781,0.00171705854706,"reject"
"1015","2R 41126895",0.0091957439788974,0.128143857893927,0.0086736669687657,0.06547159174717,0.06824441903384,0.16871110816894,"accept"
"1185","2R 42594332",0.0077356888499822,0.095998925039407,0.0101460753883047,0.245646855774445,0.082724765266383,0.116718358582846,"accept"
"1188","2R 42625194",0.0071946183754896,0.106219196494807,0.00885286225424309,0.467194316404397,0.108916216653276,0.122742454968388,"accept"
"844","2R 39853993",0.0112496367357416,0.133766343397538,0.0291728215181766,0.422054096688983,0.103818507955344,0.028616736466658,"reject"
"257","2R 20047253",0.03448147705043,0.29312914497343,0.018113304530129,0.623247994492599,0.0737733443782139,0.295990875981162,"accept"
"1068","2R 41274890",0.0307786507908526,0.062752139533517,0.0292975944059452,2.25511476322286,0.0824511158979,0.010414311783398,"accept"
"1163","2R 42325711",0.0058586513778486,0.140808589496278,0.0091085479475507,0.941509627051635,0.191376848250836,0.16723897145294,"reject"
"1035","2R 41211503",0.011916762549953,0.133431565980327,0.031130618826362,0.81836594630157,0.000937210438410996,0.038216602674434,"accept"
"201","2R 11026237",0.0963835059054271,0.996855909133749,0.070234090204977,3.33736974066738,0.483538732850613,0.236363636363636,"reject"
"1202","2R 42810135",0.002089758899577,0.077303352641168,0.0042176500173575,0.734027749709945,0.143118247995329,0.12194985669808,"accept"
"170","2L 37744387",0.0141782290619538,1.13266032322598,0.000970348127681014,15.4557537212008,0.276249111893605,0.075776426086957,"reject"
"1177","2R 42497790",0.003917478511122,0.112900706003855,0.0067143009246172,0.672176069576959,0.137894776467378,0.095506258582846,"accept"
"1120","2R 41684474",0.0109418001198647,0.168100673545074,0.0221780674384147,0.815954678150571,0.167816316747972,0.117428584082071,"reject"
"1611","X 17172288",0.121649274195887,1.28250349219533,0.130071551473892,6.57604649170453,0.775386325565545,0.198599899794021,"reject"
"752","2R 28734619",0.0217979572791438,0.183308389643521,0.0504147242427231,0.5619203433693,0.00644322652467,0.160444894536562,"accept"
"1118","2R 41669636",0.009083811412258,0.174813289498913,0.0209884888059364,0.931013451886389,0.193553869947711,0.123452680467613,"reject"
"779","2R 28899571",0.0070377654720854,0.031672622998946,0.00683685135601561,1.5800352410894,0.053854381900009,0.028348384288978,"accept"
"1273","2R 49433869",0.0081125809997677,0.068706844342188,0.0097267957732068,0.51559757951768,0.022274469969935,0.11994339214449,"accept"
"1253","2R 47311047",0.0122195533953186,0.211739031750647,0.00618782388222899,1.98544368683273,0.383254041836885,0.047122522825367,"reject"
"1254","2R 47312166",0.0079432052254818,0.170420530705566,0.0036962217813503,1.86267876503546,0.309283957890709,0.107643037428836,"reject"
"1457","3L 2512331",0.0014736389726853,0.469278417717864,0.0203778852326859,9.03034577234491,0.534212905956283,0.062419936363636,"reject"
"810","2R 29094622",0.0021431249478128,0.056842317199473,0.0139972246039637,1.60399205221551,0.068966144571365,0.000331846371449999,"accept"
"1005","2R 41097733",0.0125892200208881,0.129000520509202,0.031919413909947,0.88622659651429,0.00609905451813503,0.032722097179929,"accept"
"116","2L 3401273",0.0046761909615598,0.055206507438259,0.0244519072558906,1.13630602913352,0.00843285904283803,0.047815437574474,"accept"
"413","2R 24442919",0.00256983821235447,0.54821583012058,0.088980595327522,17.6987461113797,0.370241835754589,0,"accept"
"1043","2R 41258931",0.0103893203213897,0.198718176252268,0.0313657360953655,0.596317630119391,0.121168506187769,0.040414397179929,"reject"
"673","2R 28456775",0.013907281528362,0.021199014468535,0.01703605198927,1.93339686519375,0.073080610430989,0.009790647739472,"accept"
"763","2R 28800220",0.0180749969751669,0.070198473156097,0.0389889294528969,1.30858392489073,0.081699046927408,0.046482548443278,"accept"
"1497","3R 27175702",0.0404363892817104,0.14161957852463,0.015595726439084,1.00006104412138,0.00563814463520601,0.0357984791565606,"accept"
"1413","3L 1238963",0.0599741817940846,0.795472667628422,0.081911780147972,7.23727305958318,0.649335123822628,0.010474308300395,"reject"
"200","2L 8870940",0.0049143534515918,0.030393259996787,0.0167314097211117,0.91349939703286,0.008434997123418,0.262041572884947,"accept"
"280","2R 20178889",0.0120406729362788,0.90079726692453,0.00639759563007197,4.09737634524608,0.247284165758023,0.0235870227499894,"reject"
"1264","2R 49071276",0.0246079150764627,0.272000947507634,0.0443328251613603,1.0243807198435,0.394305109082314,0.277630304444964,"reject"
"540","2R 28086784",0.0083662414182952,0.105559795532445,0.0259024155320599,2.0780048902416,0.07413289982644,0.142604079685077,"accept"
"255","2R 20019478",0.0144536390448361,0.12509173653746,0.025548270784501,3.86574054305135,0.020681672232288,0.0692211752286903,"accept"
"863","2R 40134180",0.0107947392430627,0.116391270203674,0.0133109004011859,0.064384670018492,0.060347530422415,0.202544710175354,"reject"
"502","2R 27923896",0.0170250051603262,0.01562477754974,0.010867036147538,2.00745320495539,0.035465463342895,0.077187918522441,"accept"
"478","2R 26661918",0.0056142054192013,0.17511339016429,0.015031146656805,2.43600429855636,0.041234504236069,0.153514750340136,"accept"
"25","2L 24480164",0.0587342080519752,0.64775101584509,0.068566409971361,15.6113987029268,0.22029553996479,0.112055335968379,"accept"
"616","2R 28366598",0.017278434720684,0.163573701451718,0.0419833069786034,1.07821374636048,0.015227693827161,0.02626773896465,"accept"
"1589","X 15489418",0.0652082458170948,1.24808420461615,0.141575803680859,5.64827611686326,0.707087593021792,0.147791293213829,"reject"
"1268","2R 49391394",0.0061766346184392,0.074627340122614,0.0126332653007902,0.47869408512061,0.020608457581754,0.121793027657491,"reject"
"1","2L 1057036",0.103347181986763,1.25353594429961,0.000404222509473973,1.63351397421703,0.379571145420024,0.00416666666666698,"reject"
"1372","3L 11330864",0.0030217324442921,0.649692715276008,0.0554149480742971,4.26756995263362,0.23130657671754,0.038537549407114,"accept"
"652","2R 28436561",0.0220699430325379,0.189658569475321,0.0522098323908936,1.02572224070868,0.01284305794046,0.119872852032305,"reject"
"60","2L 28143909",0.0919734276015765,0.96734258381056,0.059160348872023,17.089101536724,0.203516811424521,0.069254658385093,"accept"
"678","2R 28465232",0.0095204688449957,0.023889943849874,0.009289880121016,1.18917072446514,0.045213423552556,0.03345162829536,"accept"
"1361","3L 11218225",0.0095928714002106,0.627527705471498,0.040095118695316,1.8045939667777,0.142999928969566,0.183596837944664,"reject"
"137","2L 3439064",0.0077158309043394,0.010834588883258,0.0218808298001927,0.35454902346798,0.040122655492937,0.048874619356547,"accept"
"1486","3L 5213291",0.101303510720854,0.548653175231501,0.0756779188528332,7.44760832472491,0.671432751177438,0.168774685375494,"reject"
"328","2R 22365422",0.00276285172747426,0.63142875266224,0.021114862331098,11.5365368288181,0.21675018759194,0.0497981495238095,"accept"
"699","2R 28549494",0.0081282735949837,0.007329087081966,0.00109344213578101,1.33671830151963,0.049873227569966,0.011919957055947,"accept"
"473","2R 26469331",0.0293652724808405,0.27226655294894,0.004067945412768,11.6769255070102,0.00215492831123709,0.031554117268446,"accept"
"296","2R 20687083",0.0188755557515672,0.41127664333145,0.00448813119474198,6.201114866855,0.021168539860435,0.164521235949765,"accept"
"1243","2R 47271976",0.0084109338826612,0.279325970736105,0.0295907665148963,1.02802930760798,0.286208059832788,0.013158978293983,"reject"
"930","2R 40562730",0.0173840396223683,0.134649780587472,0.044128650257114,1.15197306680418,0.036075317632192,0.001950375760468,"accept"
"1499","3R 27452005",0.0134576161497313,0.168314188026309,0.013608381841824,3.67687091888555,0.111708123923112,0.048349801650165,"accept"
"565","2R 28166956",0.0322839852488617,0.040116610031946,0.015286930417146,2.17943354798796,0.118293263273486,0.111942415910177,"accept"
"856","2R 40120685",0.0117195428037129,0.00760441407704698,0.00404058129559851,1.05851935258965,0.036142705099603,0.052514016461888,"accept"
"852","2R 40083845",0.0081058034140913,0.138930708354211,0.0048413587825817,0.819219306000976,0.152160870125792,0.031090844673744,"reject"
"526","2R 28025043",0.00611627261202655,0.109457094009823,0.023070284170074,1.00822547286749,0.011785676508497,0.039957586574871,"reject"
"241","2R 19794006",0.0137369759955605,1.12800126876854,0.045055803316695,9.81673894198936,0.333929521752569,0,"reject"
"1303","2R 58525580",0.0087307525136255,0.165452926437174,0.0185628463431645,1.0562011023842,0.179597539349596,0.00461119512107901,"reject"
"1560","3R 42936418",0.0611742537019873,0.785765192124359,0.055802685518297,7.63554137160001,0.732618892406986,0.119902057312253,"reject"
"638","2R 28402979",0.0178414365102649,0.175987430230672,0.0424132689578537,0.89026555825141,0.00329726540139602,0.057116369905998,"accept"
"69","2L 29378917",0.0836343153200517,1.03015450520454,0.046930910406118,16.5078495140347,0.282221985692158,0.088481084133259,"reject"
"1199","2R 42801344",0.0032246230158146,0.097574674383984,0.000849068747903796,0.858305599268765,0.147973538605877,0.124656144803389,"accept"
"1408","3L 11677574",0.0139745602028979,0.561122467842099,0.0327377044617568,4.33426229205667,0.296922413995232,0.015217391304348,"reject"
"546","2R 28115577",0.00558372100870918,0.09765594435218,0.017500322128317,1.03694530714163,0.00931259190925199,0.014378408076261,"accept"
"579","2R 28253664",0.014226518029813,0.051680472709647,0.0231806932373544,2.84592022980207,0.100743030624685,0.067906822772409,"accept"
"1636","X 18513725",0.127521395232602,1.74809224335054,0.194300989241021,4.77396386601364,0.901933303182036,0.183596837944664,"reject"
"1518","3R 28373433",0.0740541201996055,0.342544604347293,0.042622267104673,2.29009883649585,0.338981831703143,0.284848484848485,"reject"
"1693","X 9281618",0.0339883308340927,0.677771339986957,0.102230806671228,11.5158161305011,0.570576200720805,0.0013615856630471,"reject"
"1169","2R 42402687",0.0069583733315898,0.156353957887306,0.0100152043040861,1.08710982983572,0.224702039113893,0.19030501135393,"reject"
"1692","X 9272511",0.0066960783999239,0.412547161734591,0.055470805575462,6.27709450083695,0.376949366330444,0.166676867830331,"reject"
"1443","3L 19865863",0.0040342590908899,0.279514583817407,0.022062439728744,4.24905752261593,0.277010478857079,0.095682830434783,"reject"
"1027","2R 41156355",0.0123238514617897,0.138674989863976,0.032519881131346,0.81226771231062,0.00155866011097999,0.04371110816894,"accept"
"867","2R 40138992",0.0068309558498147,0.117872771993012,0.0130462522594645,0.0630964662951199,0.051912115116114,0.136554490922104,"accept"
"1216","2R 42904586",0.0052666687970521,0.076256044295199,0.0010263334916095,0.354780493964465,0.094958393786455,0.138011451747585,"accept"
"621","2R 28372518",0.0173256748382634,0.168546332531193,0.0426296327554324,1.05262252785171,0.012632746304105,0.031762244459156,"accept"
"290","2R 20334495",0.0119163923217689,0.63197613169194,0.031033524457122,10.6313137039658,0.136113323040834,0.0595042562592546,"accept"
"197","2L 6685503",0.016483501470244,0.015565504407105,0.0132110702321269,1.07263645548931,0.061721359271143,0.057649631921477,"accept"
"1631","X 18446839",0.10083770817966,1.3352541079666,0.172385449721132,3.35950601506583,0.828085803687051,0.125395256916996,"reject"
"1432","3L 1719453",0.0067848400651129,0.82737735743349,0.0728590234485205,13.2220176851453,0.934599271965818,0.09476287312253,"reject"
"273","2R 20166940",0.0206499954681106,0.1474306718005,0.029579654775567,26.0340265419605,0.079164194153563,0.21895290849373,"accept"
"1301","2R 57128709",0.0013122725921965,0.0254027484009,0.001374210850853,0.91869283056689,0.011396044297688,0.131667331988614,"accept"
"1548","3R 42511275",0.0474951190462612,1.20190119029001,0.061810681668014,4.04988034017428,0.815473106155256,0.146047439920948,"reject"
"367","2R 23277686",0.0175796468056809,0.071891140582057,0.0009120825434141,0.0819255611153407,0.051200531251181,0.17903565527854,"accept"
"277","2R 20170974",0.00939163093659354,0.16454401078443,0.013080941257966,11.7244298345624,0.041713584775584,0.336734736734693,"accept"
"998","2R 41073712",0.0123298713068333,0.126415188810807,0.0317117313888308,0.94528276438821,0.010041924568141,0.026168409903349,"accept"
"477","2R 26658052",0.016615279934775,0.01280112318724,0.02588360447672,5.9683309678657,0.033105291691333,0.346467832182104,"accept"
"905","2R 40447678",0.0165693953858824,0.093657438813641,0.021588333966066,0.96543578704646,0.01092689809703,0.145654896814983,"accept"
"971","2R 40852092",0.0170280942258552,0.145782468913413,0.0438744283283748,1.10348481125556,0.027413540516574,0.035923893594179,"accept"
"1144","2R 42117939",0.008781800990323,0.13629182068898,0.0113970872942637,0.801402882895111,0.166059953027696,0.149696268681856,"reject"
"1124","2R 41722316",0.0106120912716597,0.160736539708488,0.0206081041619771,0.785145645323351,0.164080359250756,0.123452680467613,"reject"
"860","2R 40126412",0.0141649546084213,0.156654026478909,0.0158324867379769,0.33318160724204,0.092645957119933,0.201471108839317,"reject"
"1480","3L 41874602",0.0893797638473342,0.0967716312744802,0.03553817161923,6.22286327098407,0.088903750229648,0.0193080923809524,"accept"
"1542","3R 32330238",0.0198634274232076,0.676194701980618,0.0455006271705587,11.2459062841252,0.677027889695958,0.103754949802371,"reject"
